,,,,,,,,,,,,,
,EVT-0256,2026-07-22 09:00:00,Zabbix-legado,File,Medium,Disco,1,0,41,47,App,0,0
,EVT-0257,2026-06-06 09:00:00,Storage,VPN,High,Erro app,1,0,34,262,App,0,1
,EVT-0258,2026-06-06 15:00:00,Hypervisor,Banco,Low,Backup,0,1,29,394,Cloud,1,0
,EVT-0259,2026-06-05 02:00:00,App log,ERP,Medium,Memória,0,0,31,169,App,0,0
,EVT-0260,2026-06-29 00:00:00,CloudWatch,Integração,Low,Latência,1,0,49,125,Infra,0,0
,EVT-0261,2026-07-10 09:00:00,SNMP,File,Low,Link,1,0,49,200,Network,0,1
,EVT-0262,2026-06-06 14:00:00,App log,Integração,Low,Disponibilidade,0,1,100,359,Infra,0,0
,EVT-0263,2026-07-23 23:00:00,Storage,Banco,Medium,Backup,0,0,5,179,NOC,0,0
,EVT-0264,2026-06-18 07:00:00,Hypervisor,Banco,Medium,Disco,0,1,44,228,Cloud,0,0
,EVT-0265,2026-06-26 10:00:00,Zabbix-legado,ERP,Low,Disco,1,0,44,257,NOC,0,0
,EVT-0266,2026-07-19 10:00:00,App log,ERP,Low,Backup,0,0,58,355,App,1,0
,EVT-0267,2026-06-21 22:00:00,SNMP,WMS,Medium,Disco,1,0,38,217,Network,0,1
,EVT-0268,2026-06-05 01:00:00,Zabbix-legado,VPN,Low,Memória,1,0,1,206,NOC,0,1
,EVT-0269,2026-06-19 15:00:00,CloudWatch,Portal,High,Latência,0,0,41,330,Infra,0,0
,EVT-0270,2026-07-17 07:00:00,SNMP,Rede Filiais,Low,Erro app,0,0,89,115,Infra,0,0
,EVT-0271,2026-07-03 21:00:00,SNMP,ERP,Low,Backup,0,0,11,181,App,0,0
,EVT-0272,2026-07-01 16:00:00,Zabbix-legado,Integração,Medium,Link,0,0,113,224,Infra,0,0
,EVT-0273,2026-06-12 23:00:00,CloudWatch,VPN,Low,Link,0,0,40,187,Cloud,1,0
,EVT-0274,2026-07-29 17:00:00,CloudWatch,File,Low,Disponibilidade,0,0,53,280,Cloud,1,0
,EVT-0275,2026-07-11 20:00:00,SNMP,Rede Filiais,Low,Latência,1,1,36,272,Infra,0,0
,EVT-0276,2026-07-11 08:00:00,Storage,WMS,Low,Latência,0,0,77,253,Network,0,0
,EVT-0277,2026-06-04 01:00:00,App log,Banco,High,Latência,1,0,34,187,Cloud,0,1
,EVT-0278,2026-07-20 14:00:00,Storage,WMS,High,Backup,0,0,63,327,Infra,0,0
,EVT-0279,2026-07-09 14:00:00,SNMP,Rede Filiais,Medium,Latência,0,1,44,347,Network,0,0
,EVT-0280,2026-07-17 00:00:00,Storage,Portal,Low,Link,0,0,62,186,Infra,0,0
,EVT-0281,2026-06-23 16:00:00,Hypervisor,ERP,High,CPU,0,1,44,16,Infra,1,0
,EVT-0282,2026-07-09 06:00:00,Hypervisor,Portal,Medium,Link,0,0,52,311,Infra,0,0
,EVT-0283,2026-07-22 17:00:00,CloudWatch,Integração,Critical,CPU,0,1,78,200,Infra,1,0
,EVT-0284,2026-06-16 17:00:00,Hypervisor,File,Low,Backup,1,0,81,61,NOC,0,1
,EVT-0285,2026-06-14 14:00:00,App log,Portal,Low,Latência,0,0,93,582,App,1,0
,EVT-0286,2026-06-16 22:00:00,Storage,File,Medium,Disponibilidade,0,1,63,103,Network,0,0
,EVT-0287,2026-06-28 08:00:00,Storage,File,Low,Link,0,1,94,369,Infra,1,0
,EVT-0288,2026-07-30 11:00:00,CloudWatch,File,Low,Latência,1,0,81,251,Cloud,0,0
,EVT-0289,2026-06-26 10:00:00,SNMP,VPN,Medium,Backup,0,0,60,164,Network,0,0
,EVT-0290,2026-07-03 00:00:00,Zabbix-legado,WMS,Critical,Backup,0,1,56,183,App,0,0
,EVT-0291,2026-07-23 17:00:00,CloudWatch,ERP,Low,Latência,0,0,61,230,App,0,0
,EVT-0292,2026-07-23 12:00:00,CloudWatch,VPN,Medium,Link,1,0,53,91,Infra,0,0
,EVT-0293,2026-06-28 13:00:00,Storage,VPN,Low,Latência,0,1,110,113,Network,1,0
,EVT-0294,2026-07-12 05:00:00,Zabbix-legado,Integração,Low,Disco,0,0,49,309,Infra,0,0
,EVT-0295,2026-06-27 09:00:00,Zabbix-legado,VPN,Medium,Memória,0,0,29,338,Network,0,0
,EVT-0296,2026-07-24 07:00:00,Zabbix-legado,File,Low,CPU,0,0,62,240,Cloud,0,0
,EVT-0297,2026-07-17 19:00:00,App log,Banco,Medium,Link,0,0,49,175,Network,1,0
,EVT-0298,2026-06-02 22:00:00,SNMP,ERP,Low,Disponibilidade,1,0,23,151,Network,0,1
,EVT-0299,2026-07-05 10:00:00,App log,Portal,Medium,CPU,0,0,117,388,Cloud,0,0
,EVT-0300,2026-06-26 07:00:00,Storage,Rede Filiais,High,Backup,0,1,25,350,NOC,0,0
,EVT-0301,2026-07-10 10:00:00,SNMP,Integração,Medium,Link,0,1,54,139,Infra,0,0
,EVT-0302,2026-06-06 04:00:00,App log,Integração,High,Disponibilidade,1,0,67,302,Cloud,0,1
,EVT-0303,2026-06-17 20:00:00,App log,File,Medium,Erro app,0,0,25,320,Infra,1,0
,EVT-0304,2026-07-04 22:00:00,Storage,WMS,High,Latência,0,0,45,130,Network,1,0
,EVT-0305,2026-07-09 06:00:00,Hypervisor,File,Medium,Erro app,0,0,56,95,Network,0,0
,EVT-0306,2026-07-15 17:00:00,Storage,WMS,Medium,Backup,0,1,40,255,Network,1,0
,EVT-0307,2026-07-07 11:00:00,Storage,Portal,Medium,Latência,0,0,27,404,App,1,0
,EVT-0308,2026-06-27 22:00:00,Hypervisor,WMS,High,Link,1,0,61,233,Cloud,0,1
,EVT-0309,2026-06-11 21:00:00,App log,Rede Filiais,Critical,Backup,1,1,24,222,NOC,1,1
,EVT-0310,2026-06-03 23:00:00,SNMP,WMS,Medium,Erro app,1,0,8,315,Infra,0,1
,EVT-0311,2026-06-04 01:00:00,SNMP,ERP,Low,Backup,0,1,15,389,App,1,0
,EVT-0312,2026-06-16 20:00:00,CloudWatch,VPN,Medium,Link,0,1,56,157,App,0,0
,EVT-0313,2026-06-11 05:00:00,Storage,ERP,High,Disponibilidade,0,0,39,492,App,1,0
,EVT-0314,2026-06-21 06:00:00,Hypervisor,File,Medium,Erro app,0,0,12,243,App,0,0
,EVT-0315,2026-06-15 03:00:00,Zabbix-legado,WMS,Medium,Disco,1,1,58,218,Cloud,0,1
,EVT-0316,2026-07-08 05:00:00,Zabbix-legado,Banco,Low,Disco,0,0,28,390,NOC,1,0
,EVT-0317,2026-07-30 18:00:00,CloudWatch,VPN,Low,Disco,0,0,17,286,Infra,0,0
,EVT-0318,2026-06-14 08:00:00,CloudWatch,ERP,Low,Disco,0,0,74,327,Infra,0,0
,EVT-0319,2026-07-22 23:00:00,Zabbix-legado,WMS,Medium,Link,0,1,14,429,Network,1,0
,EVT-0320,2026-06-05 11:00:00,CloudWatch,Rede Filiais,Critical,Memória,1,0,38,402,App,0,1
,EVT-0321,2026-07-02 13:00:00,SNMP,ERP,Critical,Erro app,1,0,59,101,Network,0,0
,EVT-0322,2026-06-12 09:00:00,App log,Portal,Low,Disco,0,1,62,196,NOC,0,0
,EVT-0323,2026-06-17 17:00:00,App log,Portal,Medium,CPU,0,0,24,388,NOC,0,0
,EVT-0324,2026-06-07 07:00:00,Storage,ERP,Low,Memória,0,1,81,128,App,0,0
,EVT-0325,2026-07-09 23:00:00,App log,Banco,Low,Link,1,1,30,136,Cloud,0,0
,EVT-0326,2026-06-06 20:00:00,App log,WMS,High,Disponibilidade,1,0,50,174,Infra,1,1
,EVT-0327,2026-07-22 18:00:00,Storage,Rede Filiais,Low,Link,0,0,15,186,Network,1,0
,EVT-0328,2026-07-07 18:00:00,Hypervisor,WMS,Critical,Memória,0,0,47,404,Infra,1,0
,EVT-0329,2026-07-06 16:00:00,App log,File,Low,Disponibilidade,0,0,68,200,App,0,0
,EVT-0330,2026-07-13 21:00:00,CloudWatch,Banco,Medium,Disponibilidade,1,0,35,227,Cloud,0,0
,EVT-0331,2026-07-24 08:00:00,Hypervisor,VPN,Low,Link,0,1,14,195,Infra,1,0
,EVT-0332,2026-06-18 22:00:00,Storage,ERP,Low,Link,1,0,34,133,Network,1,1
,EVT-0333,2026-07-17 22:00:00,CloudWatch,WMS,Low,Link,0,0,75,173,NOC,1,0
,EVT-0334,2026-06-26 01:00:00,App log,Rede Filiais,Low,Disponibilidade,0,1,77,273,NOC,0,0
,EVT-0335,2026-07-19 11:00:00,SNMP,File,High,Disponibilidade,1,0,26,10,Infra,0,1
,EVT-0336,2026-06-16 12:00:00,Storage,WMS,Low,Erro app,0,1,18,259,Cloud,1,0
,EVT-0337,2026-06-11 01:00:00,Storage,Banco,Medium,Disponibilidade,1,0,18,236,App,0,1
,EVT-0338,2026-07-01 17:00:00,Hypervisor,VPN,High,CPU,1,1,35,47,NOC,0,0
,EVT-0339,2026-06-12 02:00:00,App log,Rede Filiais,Medium,Erro app,1,0,45,240,NOC,0,1
,EVT-0340,2026-06-22 08:00:00,Hypervisor,VPN,Critical,Memória,0,0,41,256,NOC,0,0
,EVT-0341,2026-07-22 02:00:00,Hypervisor,VPN,Medium,Link,0,0,61,362,Network,0,0
,EVT-0342,2026-06-06 00:00:00,Zabbix-legado,File,Low,Disco,0,1,8,204,Network,1,0
,EVT-0343,2026-07-28 02:00:00,Zabbix-legado,Banco,Critical,CPU,0,0,30,269,Infra,0,0
,EVT-0344,2026-06-08 15:00:00,Zabbix-legado,WMS,High,CPU,1,0,28,225,App,1,1
,EVT-0345,2026-06-22 13:00:00,Zabbix-legado,WMS,Low,Latência,0,1,41,10,Cloud,1,0
,EVT-0346,2026-07-04 10:00:00,SNMP,ERP,Medium,Memória,0,0,27,339,NOC,1,0
,EVT-0347,2026-06-23 23:00:00,CloudWatch,Rede Filiais,Low,Link,0,1,68,302,Infra,0,0
,EVT-0348,2026-07-11 23:00:00,SNMP,WMS,Low,Backup,0,1,107,214,Network,1,0
,EVT-0349,2026-06-01 18:00:00,SNMP,Rede Filiais,Medium,Erro app,0,0,59,288,Network,0,0
,EVT-0350,2026-06-29 07:00:00,CloudWatch,Rede Filiais,Medium,Erro app,0,1,87,43,NOC,0,0
,EVT-0351,2026-07-18 00:00:00,Storage,Rede Filiais,Low,Disco,1,0,29,384,Network,0,1
,EVT-0352,2026-06-10 06:00:00,Storage,WMS,Medium,Latência,0,0,56,77,App,1,0
,EVT-0353,2026-06-26 16:00:00,SNMP,Portal,Medium,Latência,0,0,39,225,NOC,0,0
,EVT-0354,2026-07-25 00:00:00,Zabbix-legado,File,Medium,Erro app,0,0,71,215,App,0,0
,EVT-0355,2026-07-11 08:00:00,CloudWatch,File,Critical,Disponibilidade,0,0,75,407,Infra,0,0
,EVT-0356,2026-06-12 22:00:00,Storage,Banco,Low,Memória,0,0,65,236,Cloud,0,0
,EVT-0357,2026-07-03 20:00:00,App log,Portal,Medium,Disco,0,0,99,142,Infra,0,0
,EVT-0358,2026-07-08 01:00:00,Storage,WMS,Low,Link,1,1,18,84,Infra,1,0
,EVT-0359,2026-07-10 16:00:00,App log,Rede Filiais,High,Backup,0,0,36,164,Network,0,0
,EVT-0360,2026-07-08 05:00:00,SNMP,WMS,Low,Memória,0,0,12,343,App,0,0
,EVT-0361,2026-07-08 18:00:00,SNMP,ERP,Medium,Disco,0,1,62,319,Network,0,0
,EVT-0362,2026-06-30 02:00:00,Hypervisor,VPN,Critical,Backup,0,1,46,262,NOC,0,0
,EVT-0363,2026-07-04 14:00:00,SNMP,File,High,Latência,0,1,34,337,NOC,1,0
,EVT-0364,2026-07-27 15:00:00,Hypervisor,File,Low,Erro app,1,0,27,101,Infra,0,1
,EVT-0365,2026-07-14 17:00:00,Zabbix-legado,Rede Filiais,Medium,Link,0,0,89,55,Network,0,0
,EVT-0366,2026-07-30 05:00:00,SNMP,File,Medium,Link,0,0,47,232,Infra,0,0
,EVT-0367,2026-06-07 12:00:00,CloudWatch,VPN,Medium,CPU,1,0,74,194,Cloud,1,0
,EVT-0368,2026-07-19 14:00:00,SNMP,VPN,Low,CPU,0,1,47,158,NOC,0,0
,EVT-0369,2026-07-17 10:00:00,SNMP,WMS,Low,Latência,0,1,4,260,App,0,0
,EVT-0370,2026-06-22 16:00:00,CloudWatch,Rede Filiais,Critical,CPU,1,0,58,217,NOC,0,1
,EVT-0371,2026-06-01 19:00:00,App log,Banco,High,Latência,1,0,59,300,Cloud,0,0
,EVT-0372,2026-07-24 04:00:00,Hypervisor,ERP,Low,Latência,0,0,36,297,Cloud,1,0
,EVT-0373,2026-07-08 07:00:00,Hypervisor,WMS,Critical,Link,0,1,79,148,App,1,0
,EVT-0374,2026-06-29 00:00:00,Storage,Portal,Low,Backup,0,1,58,224,Infra,1,0
,EVT-0375,2026-06-08 02:00:00,App log,Portal,Medium,Backup,1,0,61,277,NOC,0,0
,EVT-0376,2026-07-11 00:00:00,Hypervisor,WMS,Low,Erro app,0,1,67,147,Cloud,0,0
,EVT-0377,2026-06-18 00:00:00,SNMP,Portal,Low,CPU,0,1,13,119,Infra,0,0
,EVT-0378,2026-07-14 18:00:00,App log,Integração,Low,Backup,0,0,34,64,Infra,0,0
,EVT-0379,2026-06-23 21:00:00,SNMP,Rede Filiais,Medium,Disponibilidade,0,0,51,63,NOC,0,0
,EVT-0380,2026-07-12 04:00:00,Zabbix-legado,File,Medium,Memória,0,0,44,362,Infra,1,0
,EVT-0381,2026-07-01 00:00:00,App log,ERP,Medium,Memória,0,1,49,324,Infra,0,0
,EVT-0382,2026-07-18 20:00:00,SNMP,File,Low,Link,0,0,37,334,NOC,0,0
,EVT-0383,2026-06-14 10:00:00,SNMP,File,Medium,CPU,0,0,76,283,Cloud,0,0
,EVT-0384,2026-06-22 16:00:00,Hypervisor,File,Critical,CPU,0,0,58,337,Infra,0,0
,EVT-0385,2026-07-21 18:00:00,SNMP,Rede Filiais,Critical,Link,0,1,58,161,Network,0,0
,EVT-0386,2026-06-05 02:00:00,Storage,WMS,Medium,Erro app,1,0,41,71,Network,0,1
,EVT-0387,2026-07-01 13:00:00,SNMP,File,Medium,CPU,0,1,40,202,Infra,0,0
,EVT-0388,2026-07-20 16:00:00,Hypervisor,File,Low,Disponibilidade,0,1,50,187,NOC,1,0
,EVT-0389,2026-07-22 21:00:00,Zabbix-legado,Integração,Critical,Link,0,0,48,372,Network,0,0
,EVT-0390,2026-07-16 02:00:00,Hypervisor,Portal,Low,Latência,0,1,41,133,Cloud,0,0
,EVT-0391,2026-07-25 15:00:00,CloudWatch,Integração,High,Memória,0,0,50,156,Cloud,0,0
,EVT-0392,2026-06-15 20:00:00,Storage,WMS,Critical,Latência,0,1,58,245,NOC,0,0
,EVT-0393,2026-06-07 00:00:00,Storage,VPN,Critical,Disco,1,0,23,198,NOC,0,0
,EVT-0394,2026-06-04 00:00:00,Zabbix-legado,Rede Filiais,Low,Disponibilidade,0,0,4,316,Infra,0,0
,EVT-0395,2026-06-09 15:00:00,SNMP,VPN,Low,Memória,0,1,44,180,Infra,1,0
,EVT-0396,2026-06-13 17:00:00,SNMP,Banco,Medium,CPU,0,0,39,103,Network,0,0
,EVT-0397,2026-06-11 05:00:00,CloudWatch,WMS,Critical,Erro app,0,0,67,280,App,0,0
,EVT-0398,2026-06-07 00:00:00,Storage,Portal,Low,Link,0,1,106,55,App,0,0
,EVT-0399,2026-07-15 06:00:00,CloudWatch,ERP,Low,Latência,0,0,37,248,NOC,0,0
,EVT-0400,2026-07-04 10:00:00,Storage,Integração,Low,Memória,0,1,40,170,Network,0,0
,EVT-0401,2026-06-05 21:00:00,Hypervisor,ERP,High,Link,1,1,61,223,App,0,1
,EVT-0402,2026-06-08 00:00:00,SNMP,Rede Filiais,Low,Link,0,0,75,317,Infra,0,0
,EVT-0403,2026-06-07 05:00:00,Hypervisor,File,Low,Disponibilidade,1,0,26,211,Infra,0,0
,EVT-0404,2026-07-12 09:00:00,CloudWatch,Portal,Medium,Link,0,0,48,238,Infra,0,0
,EVT-0405,2026-07-21 22:00:00,CloudWatch,WMS,Medium,Latência,0,0,105,94,Cloud,0,0
,EVT-0406,2026-07-09 11:00:00,App log,ERP,Low,Disponibilidade,1,0,62,252,App,1,1
,EVT-0407,2026-07-30 00:00:00,Zabbix-legado,Banco,Medium,Backup,1,1,40,113,Infra,0,1
,EVT-0408,2026-06-20 15:00:00,SNMP,VPN,Low,Memória,1,0,43,136,App,0,0
,EVT-0409,2026-07-22 19:00:00,SNMP,ERP,Medium,CPU,0,1,39,309,Cloud,1,0
,EVT-0410,2026-06-20 06:00:00,Storage,File,Medium,CPU,0,1,79,318,NOC,1,0
,EVT-0411,2026-07-20 13:00:00,App log,Banco,Medium,Backup,0,0,48,212,Cloud,0,0
,EVT-0412,2026-06-15 19:00:00,App log,Rede Filiais,Medium,Disponibilidade,1,1,82,197,Infra,0,1
,EVT-0413,2026-07-26 23:00:00,Zabbix-legado,File,Low,Disponibilidade,0,0,51,129,Infra,1,0
,EVT-0414,2026-06-13 15:00:00,Zabbix-legado,File,Low,CPU,0,1,84,383,Infra,0,0
,EVT-0415,2026-06-23 23:00:00,CloudWatch,ERP,Low,CPU,1,0,28,150,App,0,1
,EVT-0416,2026-07-26 03:00:00,Zabbix-legado,WMS,Medium,Erro app,0,0,54,178,Infra,1,0
,EVT-0417,2026-06-20 19:00:00,CloudWatch,WMS,Low,Latência,1,1,1,194,App,0,0
,EVT-0418,2026-07-28 01:00:00,Zabbix-legado,Portal,Low,Disponibilidade,0,0,56,280,Infra,0,0
,EVT-0419,2026-07-25 13:00:00,App log,Portal,Medium,Link,0,0,65,149,Cloud,0,0
,EVT-0420,2026-06-20 01:00:00,SNMP,Rede Filiais,Medium,Link,0,0,71,184,App,0,0
,EVT-0421,2026-06-14 23:00:00,Hypervisor,Banco,Medium,Latência,1,1,42,259,Cloud,0,1
,EVT-0422,2026-07-20 19:00:00,Hypervisor,ERP,Medium,Latência,0,0,15,359,Infra,0,0
,EVT-0423,2026-07-30 00:00:00,SNMP,Rede Filiais,Medium,CPU,1,0,43,201,App,0,0
,EVT-0424,2026-06-05 03:00:00,CloudWatch,ERP,Low,Link,0,1,43,187,Infra,1,0
,EVT-0425,2026-07-14 21:00:00,App log,Portal,Low,Backup,0,0,58,397,App,0,0
,EVT-0426,2026-07-23 07:00:00,Hypervisor,Banco,High,CPU,0,1,43,203,App,0,0
,EVT-0427,2026-06-23 11:00:00,Zabbix-legado,WMS,Low,Latência,1,0,35,278,App,1,0
,EVT-0428,2026-07-25 19:00:00,Hypervisor,File,Medium,Erro app,0,1,97,316,Cloud,0,0
,EVT-0429,2026-07-23 12:00:00,SNMP,Banco,Low,CPU,0,0,113,223,Infra,0,0
,EVT-0430,2026-06-17 10:00:00,App log,WMS,High,Disponibilidade,0,0,53,10,NOC,0,0
,EVT-0431,2026-07-17 10:00:00,App log,Banco,High,Latência,0,1,53,10,App,0,0
,EVT-0432,2026-06-23 19:00:00,Storage,Banco,High,Latência,0,0,74,412,Infra,0,0
,EVT-0433,2026-07-09 01:00:00,Hypervisor,Integração,Medium,Backup,0,0,39,181,NOC,0,0
,EVT-0434,2026-07-29 10:00:00,Zabbix-legado,Banco,High,Memória,1,0,45,191,Cloud,0,1
,EVT-0435,2026-07-16 20:00:00,Zabbix-legado,Integração,High,Latência,0,0,59,189,NOC,0,0
,EVT-0436,2026-06-04 00:00:00,CloudWatch,ERP,Medium,Latência,1,0,34,354,Cloud,0,0
,EVT-0437,2026-07-11 20:00:00,App log,Rede Filiais,Low,Memória,0,0,73,382,Cloud,1,0
,EVT-0438,2026-07-27 06:00:00,SNMP,WMS,Critical,Latência,0,1,59,210,Network,1,0
,EVT-0439,2026-06-09 10:00:00,Storage,Rede Filiais,Medium,Memória,0,0,61,171,App,0,0
,EVT-0440,2026-06-14 02:00:00,Zabbix-legado,Banco,Critical,Disponibilidade,1,0,55,100,Cloud,1,0
,EVT-0441,2026-06-16 05:00:00,Zabbix-legado,Portal,Low,Erro app,0,0,78,266,Network,0,0
,EVT-0442,2026-07-06 12:00:00,App log,Rede Filiais,Medium,Backup,0,1,68,283,Network,0,0
,EVT-0443,2026-07-20 19:00:00,Hypervisor,Integração,Low,Erro app,0,1,24,191,Infra,0,0
,EVT-0444,2026-07-08 10:00:00,SNMP,WMS,High,Link,1,0,40,215,Cloud,0,1
,EVT-0445,2026-07-23 03:00:00,Zabbix-legado,Integração,Low,Disco,0,1,47,254,Cloud,0,0
,EVT-0446,2026-07-15 08:00:00,Storage,Portal,Medium,Memória,0,0,85,142,Cloud,0,0
,EVT-0447,2026-06-20 04:00:00,App log,ERP,Medium,Backup,0,0,57,229,App,0,0
,EVT-0448,2026-06-30 20:00:00,Storage,File,Medium,Memória,0,1,57,261,App,0,0
,EVT-0449,2026-07-12 20:00:00,App log,VPN,Low,CPU,1,1,64,10,NOC,0,1
,EVT-0450,2026-07-15 11:00:00,CloudWatch,Rede Filiais,Medium,Latência,0,0,23,183,App,0,0
,EVT-0451,2026-06-03 16:00:00,App log,Banco,High,Memória,1,0,40,317,Cloud,0,1
,EVT-0452,2026-06-01 03:00:00,SNMP,VPN,Low,Erro app,1,1,48,259,NOC,0,1
,EVT-0453,2026-07-06 03:00:00,Hypervisor,ERP,Low,CPU,0,0,72,323,App,0,0
,EVT-0454,2026-06-09 15:00:00,App log,VPN,Low,Backup,0,1,75,431,Infra,0,0
,EVT-0455,2026-06-30 14:00:00,Storage,ERP,Medium,Disco,0,0,42,326,Network,0,0
,EVT-0456,2026-06-03 02:00:00,CloudWatch,WMS,Low,Disponibilidade,0,1,87,152,NOC,0,0
,EVT-0457,2026-07-10 09:00:00,App log,ERP,Medium,Erro app,0,0,74,552,Network,0,0
,EVT-0458,2026-06-16 03:00:00,Zabbix-legado,VPN,Medium,Disco,0,1,35,204,Network,0,0
,EVT-0459,2026-06-30 11:00:00,CloudWatch,VPN,Low,Link,1,0,22,113,Network,0,0
,EVT-0460,2026-06-06 23:00:00,SNMP,File,Medium,Backup,0,0,64,338,NOC,0,0
,EVT-0461,2026-06-08 10:00:00,Zabbix-legado,Banco,Medium,Latência,0,0,24,435,NOC,0,0
,EVT-0462,2026-07-26 11:00:00,CloudWatch,Integração,Critical,Link,1,1,55,201,NOC,0,1
,EVT-0463,2026-06-15 18:00:00,App log,ERP,Medium,Erro app,0,0,47,432,Cloud,1,0
,EVT-0464,2026-07-22 21:00:00,Hypervisor,VPN,Low,Backup,0,1,25,174,Infra,0,0
,EVT-0465,2026-07-17 18:00:00,Zabbix-legado,WMS,Medium,Disponibilidade,0,0,51,245,App,0,0
,EVT-0466,2026-07-27 22:00:00,Zabbix-legado,Rede Filiais,Medium,Link,0,0,19,310,App,0,0
,EVT-0467,2026-06-23 14:00:00,CloudWatch,Rede Filiais,Medium,Memória,0,0,68,247,Network,0,0
,EVT-0468,2026-06-27 07:00:00,CloudWatch,File,Low,Erro app,1,0,48,136,NOC,0,1
,EVT-0469,2026-06-09 22:00:00,Zabbix-legado,Banco,Low,Disco,0,0,70,281,App,0,0
,EVT-0470,2026-07-05 01:00:00,App log,Portal,Low,CPU,0,0,13,206,Infra,0,0
,EVT-0471,2026-06-19 12:00:00,SNMP,ERP,Medium,CPU,1,0,38,103,App,0,1
,EVT-0472,2026-06-04 21:00:00,SNMP,ERP,High,Disponibilidade,1,0,20,116,NOC,0,0
,EVT-0473,2026-06-23 23:00:00,Hypervisor,WMS,Medium,Disponibilidade,0,1,57,232,NOC,0,0
,EVT-0474,2026-07-20 21:00:00,Hypervisor,File,Medium,Erro app,0,0,40,250,Infra,1,0
,EVT-0475,2026-07-16 12:00:00,CloudWatch,Integração,Medium,Disco,0,1,28,102,Cloud,0,0
,EVT-0476,2026-07-15 07:00:00,CloudWatch,Portal,Low,Erro app,0,1,40,254,App,0,0
,EVT-0477,2026-07-22 04:00:00,CloudWatch,VPN,Low,Disco,0,1,40,223,Network,0,0
,EVT-0478,2026-07-11 04:00:00,Hypervisor,Integração,Medium,CPU,0,0,74,313,NOC,1,0
,EVT-0479,2026-06-25 04:00:00,Hypervisor,File,Critical,Link,0,1,63,460,Infra,0,0
,EVT-0480,2026-07-26 10:00:00,CloudWatch,Banco,Low,Disponibilidade,1,1,48,358,App,0,1
,EVT-0481,2026-07-20 01:00:00,CloudWatch,ERP,Critical,Erro app,0,1,60,205,Infra,0,0
,EVT-0482,2026-06-22 19:00:00,Zabbix-legado,ERP,Low,Disponibilidade,0,1,83,435,Infra,0,0
,EVT-0483,2026-07-08 14:00:00,SNMP,Rede Filiais,Low,Memória,0,0,82,567,App,0,0
,EVT-0484,2026-07-21 08:00:00,App log,Rede Filiais,High,Disponibilidade,1,1,29,225,App,0,0
,EVT-0485,2026-06-14 13:00:00,CloudWatch,WMS,Medium,Disco,0,0,38,173,Cloud,0,0
,EVT-0486,2026-07-12 18:00:00,Storage,Rede Filiais,Medium,CPU,0,0,43,263,App,0,0
,EVT-0487,2026-07-15 06:00:00,SNMP,File,Medium,Latência,0,0,37,304,App,0,0
,EVT-0488,2026-06-20 00:00:00,CloudWatch,WMS,High,Latência,1,1,65,523,Cloud,0,1
,EVT-0489,2026-06-19 08:00:00,Zabbix-legado,WMS,High,Memória,1,1,39,326,NOC,1,1
,EVT-0490,2026-07-08 07:00:00,App log,File,Low,Backup,1,0,51,142,NOC,0,0
,EVT-0491,2026-07-05 23:00:00,CloudWatch,Rede Filiais,Low,Latência,0,0,53,146,Cloud,0,0
,EVT-0492,2026-06-23 14:00:00,Hypervisor,ERP,Low,Link,0,0,51,465,Network,0,0
,EVT-0493,2026-06-24 11:00:00,Storage,Rede Filiais,Low,Disco,0,1,53,359,Network,0,0
,EVT-0494,2026-06-14 10:00:00,CloudWatch,Integração,Medium,Disco,0,0,60,135,Cloud,0,0
,EVT-0495,2026-06-30 18:00:00,Hypervisor,ERP,Medium,Link,0,0,67,217,Network,1,0
,EVT-0496,2026-07-22 03:00:00,CloudWatch,Integração,Low,Disponibilidade,0,1,58,340,Cloud,0,0
,EVT-0497,2026-06-14 14:00:00,Hypervisor,Banco,Low,Latência,0,0,61,154,App,1,0
,EVT-0498,2026-07-22 12:00:00,Hypervisor,Rede Filiais,Low,Memória,0,1,37,10,NOC,0,0
,EVT-0499,2026-06-26 23:00:00,CloudWatch,ERP,Low,Backup,0,0,69,379,Network,0,0
,EVT-0500,2026-06-16 06:00:00,App log,Banco,Critical,Link,1,0,78,10,Infra,0,1
